,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
689450,21.863195369992905,0.0665972054303001,1.7160197096845575,1.0,0.0,1.0,1.0,0.0
734090,24.03243968804317,1.6518129786693352,0.5447910938299303,1.0,1.0,0.0,1.0,0.0
957411,6.37590684487826,16.900071622048344,0.8193432032503496,1.0,0.0,0.0,1.0,0.0
861851,14.058237419613429,0.6235553398609031,1.709559345602929,1.0,0.0,0.0,1.0,0.0
730004,7.361482041841687,0.3945338121367313,1.9638317977261688,1.0,0.0,0.0,0.0,0.0
838093,18.125049331726224,2.486762472971628,1.2388928233915568,1.0,0.0,0.0,0.0,0.0
570021,9.331590187303878,1.07952133632471,1.4522937860536311,1.0,0.0,0.0,1.0,0.0
360668,40.36282950051034,2.204980623873554,2.600413547984048,1.0,0.0,0.0,1.0,0.0
564217,14.944277095343438,0.516403357674313,2.1466970603092648,1.0,0.0,0.0,0.0,0.0
71102,19.060437840544296,0.1298120459465875,1.421152142566808,1.0,1.0,0.0,1.0,0.0
950233,3.2469662011337395,0.1114290567617202,6.66343827585164,1.0,0.0,0.0,1.0,1.0
554709,0.8556234505640606,0.0221640267857683,1.951456288873287,0.0,0.0,1.0,0.0,0.0
408776,10.116729582570994,1.1581791753813706,0.3512657888889316,1.0,1.0,0.0,0.0,0.0
642323,179.33380938854518,2.789307639181345,0.2984286429533674,1.0,0.0,1.0,1.0,0.0
446829,10.241365485726163,8.80426096224829,2.191079713611196,1.0,1.0,1.0,0.0,0.0
903014,55.93324871460111,0.9735830732181676,0.7000288556315458,1.0,0.0,0.0,1.0,0.0
120026,3.2900924371431506,1.1653820746044383,0.4139161483382871,1.0,0.0,0.0,1.0,0.0
10787,22.11724155375322,0.3194554775304583,1.961361566130196,1.0,0.0,0.0,1.0,0.0
145031,99.640016678186,0.0985079053190281,1.897279442588488,1.0,1.0,0.0,1.0,0.0
37591,111.38420090283104,1.2880444776721771,0.3207899333383038,1.0,0.0,0.0,1.0,1.0
25332,19.69793084425171,0.1064900085595344,0.3275459889997084,1.0,0.0,0.0,0.0,0.0
224866,2.028912731387032,5.577563979970705,0.2700598684005955,1.0,0.0,1.0,1.0,0.0
286201,1.8457218542875355,0.3361294746661877,1.1835914298158003,0.0,0.0,0.0,0.0,0.0
735988,1.160538466806285,0.3874656359817226,0.1353050836760181,0.0,1.0,0.0,0.0,0.0
717572,29.605979067590116,0.1369152623376632,0.4443887823406797,1.0,1.0,0.0,0.0,0.0
731821,6.316038912021295,12.195050302806822,4.332653037569753,1.0,0.0,0.0,1.0,1.0
908376,9.541488055955137,1.3030816552728308,1.595565035830582,1.0,0.0,0.0,1.0,0.0
344822,31.401180855391992,0.6866288977568799,4.053512298645633,1.0,1.0,0.0,0.0,0.0
763021,17.034434252952035,0.4741483062446757,0.2703929109745627,1.0,0.0,0.0,0.0,0.0
780489,11.291261264422635,0.1950822573614515,1.3616419370981647,1.0,0.0,0.0,0.0,0.0
602884,40.137941948999256,1.933312072987007,0.1622088776053117,1.0,1.0,0.0,0.0,0.0
892895,0.8384830990710779,0.9639839502957106,2.571765656999097,0.0,1.0,0.0,0.0,0.0
271261,3.5749524124565544,0.1506925977333455,0.5075132667576899,1.0,0.0,0.0,1.0,0.0
915761,3.04579601494006,0.4253136438267283,0.7447211179068742,1.0,0.0,0.0,1.0,0.0
978593,116.55488183364857,3.847145153828596,4.609753986033267,1.0,1.0,0.0,1.0,1.0
723296,9.542837324214922,0.5603437885033888,0.3380855609589165,1.0,0.0,0.0,1.0,0.0
81500,44.83809374390631,0.0233152545920213,0.9288407292456312,1.0,0.0,0.0,1.0,0.0
299047,4.945742320125208,0.0801761194651245,1.9227737396311648,1.0,1.0,0.0,0.0,0.0
574965,21.204335362138185,2.284328878423532,0.289494963327849,1.0,0.0,0.0,0.0,0.0
513482,23.79228708452136,0.156106244784096,0.0831580751855851,1.0,0.0,0.0,1.0,0.0
815888,5.435097315264618,71.28809092909911,1.435103132217118,1.0,0.0,0.0,0.0,0.0
920095,9.009578112807905,4.634589793288845,1.8383400075656249,1.0,0.0,0.0,0.0,0.0
21288,4.959673777047767,7.32266375176978,1.80010623969695,1.0,0.0,0.0,0.0,0.0
38607,9.02230193298521,0.5796019793223158,2.28269462666955,1.0,0.0,0.0,1.0,0.0
710221,2.735377551217474,5.427219973200987,4.034305705713474,1.0,1.0,0.0,1.0,1.0
294550,26.36168632951845,47.43589894011835,0.4152065058408917,1.0,0.0,0.0,1.0,0.0
651255,9.739878706818368,0.47225232169402,0.404755664010743,1.0,0.0,1.0,1.0,0.0
743211,91.10926243869754,13.8617607680263,1.974638828297196,1.0,0.0,1.0,0.0,0.0
948646,11.735057802358662,1.6196463292467993,1.0412247876958904,1.0,0.0,0.0,1.0,0.0
805411,122.8994557822062,3.820915151880698,2.5030503725553603,1.0,0.0,0.0,1.0,1.0
62204,2.550155384468129,0.1344538026492555,0.5778266265797227,1.0,1.0,0.0,1.0,0.0
52679,32.38772944655886,0.71073753931666,4.981691945431978,1.0,0.0,0.0,1.0,1.0
509939,4.89498284255148,2.4963301048779774,2.758300968700701,1.0,0.0,1.0,0.0,0.0
614480,0.3729977675426069,0.2036700583432368,2.244491492053831,0.0,1.0,0.0,1.0,0.0
934976,33.44927797028467,0.6387595331224359,0.1980993177683746,1.0,0.0,0.0,1.0,0.0
766582,1.4240161802524065,0.2810571418593672,4.93626284326483,0.0,0.0,0.0,0.0,1.0
274531,1.730652409164377,0.9119798353924928,0.4855270918509075,0.0,0.0,1.0,1.0,0.0
65813,4.751992092873837,0.5392068074993551,0.7353337918186592,1.0,0.0,0.0,1.0,0.0
262024,2.8973426822962174,8.77503547057214,1.517215370110026,1.0,1.0,0.0,1.0,0.0
418873,12.082885144640208,1.7931151212117753,0.4741383631604095,1.0,0.0,0.0,1.0,0.0
868977,2.1518032448490474,1.5291913546812017,1.7837655775952503,1.0,1.0,0.0,0.0,0.0
764197,3.368525259725122,0.4545907986226155,8.686546282213822,1.0,0.0,0.0,1.0,1.0
184692,0.9255938479501732,3.2659536814349144,4.763358219235287,0.0,0.0,0.0,1.0,1.0
746933,27.392178167185087,0.4659457486375805,0.26404503919787,1.0,0.0,0.0,1.0,0.0
527065,54.0874564897093,0.0719934495913059,4.792344269587282,1.0,0.0,0.0,0.0,0.0
494336,93.03590659528604,1.0059176705339814,1.5020386260958725,1.0,1.0,0.0,1.0,0.0
489301,1.719808638529132,1.5349502920394658,3.764755185124288,0.0,0.0,0.0,1.0,0.0
349639,14.441607006734973,0.3234840439174092,3.374105965497724,1.0,0.0,0.0,1.0,0.0
925656,4.461261316314211,0.7133228196482786,0.1938471008682231,1.0,0.0,0.0,1.0,0.0
701180,0.4755363547484063,1.935055369724736,4.006437909559784,0.0,0.0,0.0,0.0,1.0
76350,8.480136478911884,1.13505880693477,1.4234758730515422,1.0,0.0,0.0,1.0,0.0
711408,29.696942614579147,0.1529689183192501,3.0929292963340065,1.0,1.0,0.0,1.0,0.0
208540,0.3068754295734305,2.412811904193532,0.2868152758260906,0.0,1.0,0.0,0.0,0.0
830343,22.49154286741394,0.4055225122561356,7.7514970273256765,1.0,1.0,0.0,1.0,1.0
989181,13.300406286630787,3.2140496851102065,1.748606440034313,1.0,1.0,0.0,1.0,0.0
489224,81.52850740565766,3.9097667635150777,0.0906255803747461,1.0,1.0,0.0,1.0,0.0
409618,10.762570091014256,25.596532817405954,1.4951738207922691,1.0,1.0,0.0,1.0,0.0
197005,12.47802135165006,0.6596583405916727,2.2584538905604843,1.0,1.0,0.0,1.0,0.0
923218,10.383434407344582,0.1235412752655622,0.2473882754593694,1.0,0.0,0.0,1.0,0.0
925560,42.889617763802896,0.7673503882742151,1.1759653218068755,1.0,0.0,0.0,0.0,0.0
272416,4.447176871163409,4.8181341940314,1.949183115712184,1.0,1.0,0.0,1.0,0.0
520042,10.1256250900512,0.03352670815754,0.6837487650480967,1.0,0.0,0.0,1.0,0.0
222496,10.841188558391474,9.485496357983198,1.871902802993125,1.0,0.0,1.0,0.0,0.0
527217,10.282914797118652,0.9572545217533024,1.1179877419810595,1.0,0.0,0.0,1.0,0.0
889119,8.701575369062626,0.0574951454708269,1.7472290532860228,1.0,0.0,0.0,0.0,0.0
683200,8.288689801123168,0.1864634046974828,0.3520716259088357,1.0,1.0,0.0,1.0,0.0
972678,2.831971606104426,0.6297540679690656,3.2180150229611564,1.0,1.0,0.0,1.0,0.0
94111,37.88576798448786,0.4890736659727011,0.1053768118847644,1.0,0.0,0.0,0.0,0.0
542749,21.665467004249624,0.8189840385934108,2.12804837118942,1.0,0.0,1.0,0.0,0.0
985201,11.184070779102306,1.3667910345247067,0.6244010517751513,1.0,1.0,0.0,0.0,0.0
524265,1.791009985264986,0.1583647488495658,0.5257820860556445,0.0,0.0,1.0,1.0,0.0
497228,15.529137337331733,0.3784981847593835,1.12466264746977,1.0,0.0,0.0,0.0,0.0
623243,5.469760208743957,3.187014922339442,2.2370586072195486,1.0,0.0,0.0,0.0,0.0
712940,13.12111177246457,2.843918386127745,0.3561727390443036,1.0,1.0,0.0,0.0,0.0
320132,0.6344272697824004,0.432443308343258,1.0107373701091484,0.0,0.0,0.0,0.0,0.0
835716,1.280424586792439,0.0465387139873008,1.262371501287482,0.0,1.0,0.0,0.0,0.0
462010,1.0231868730977858,0.2843896758954917,0.1621399642108187,0.0,1.0,1.0,1.0,0.0
384983,15.271553498923751,2.129480386004587,1.663668408602917,1.0,0.0,0.0,0.0,0.0
769604,13.409708278623404,0.5813349440568626,2.139916373691373,1.0,0.0,0.0,1.0,0.0
611408,2.332900418671929,0.130072019465682,1.1991607333139485,1.0,0.0,0.0,1.0,0.0
774705,0.3166772031696223,0.0741067648353484,0.2404850089366808,0.0,0.0,0.0,1.0,0.0
448881,30.47490100677058,0.8646731580506049,0.3403018209289113,1.0,1.0,0.0,1.0,0.0
610916,9.42886011863428,0.1137800992388062,0.6802778258381245,1.0,0.0,0.0,0.0,0.0
54674,34.54224064465314,1.848984183551457,0.3296873062381621,1.0,0.0,0.0,1.0,0.0
695543,7.285970209687265,0.7506679042533383,2.019824965782848,1.0,0.0,0.0,0.0,0.0
958047,69.64634537298393,0.6716029991333883,5.299704041907671,1.0,1.0,0.0,1.0,1.0
102063,27.55278697146377,2.361568490577211,1.4767111219327989,1.0,1.0,0.0,0.0,0.0
694559,1.449327384621688,4.982091757469548,0.5855437304402556,0.0,1.0,1.0,1.0,0.0
23740,1.073490691741173,7.527522390693687,0.4792079493720911,0.0,0.0,0.0,1.0,0.0
618854,39.15124031900903,0.1242914380657129,1.1993518371677618,1.0,1.0,0.0,1.0,0.0
289669,0.7659006203085026,0.3247080765006109,4.511158300021349,0.0,0.0,0.0,0.0,1.0
249242,3.142758180645325,4.1091215739192455,1.8207498442446344,1.0,1.0,0.0,1.0,0.0
491970,1.9603217745306112,0.3689500099135705,3.6741701853570334,1.0,0.0,0.0,1.0,0.0
437666,27.81403190711789,31.4783001416056,1.39476355986122,1.0,1.0,0.0,1.0,0.0
674723,41.46430491917007,31.279232852300392,0.2006383349314576,1.0,0.0,0.0,1.0,0.0
892736,3.992051907012997,1.4153316232666904,6.020752744565028,1.0,0.0,0.0,0.0,0.0
304897,0.724908386269006,0.0690955315155393,0.1739674565062996,0.0,0.0,1.0,1.0,0.0
481350,9.992548763596153,0.5010412082115043,0.2566183411146304,1.0,1.0,0.0,0.0,0.0
965874,0.7741100330489111,0.5386456299619703,0.860559842081353,0.0,0.0,0.0,1.0,0.0
527476,9.044381932923397,2.1574407031879783,1.8942429180285865,1.0,1.0,0.0,1.0,0.0
262451,0.9614358684288462,5.847821293953687,0.3401263309153807,0.0,1.0,0.0,1.0,0.0
494616,1.13276994610393,0.881783101175352,0.6942578060452212,0.0,0.0,0.0,0.0,0.0
511358,31.73055952186069,8.109143095338627,0.5895244431476823,1.0,0.0,0.0,1.0,0.0
443148,104.654928994003,1.161503908183594,0.3289252374530313,1.0,1.0,1.0,1.0,0.0
302191,10.839654774923735,12.289470329265365,3.4786935781599664,1.0,1.0,0.0,0.0,0.0
1929,95.44670630460529,0.1381547395948037,1.498883450355904,1.0,0.0,1.0,1.0,0.0
796361,19.84390680334424,0.0392674572537488,0.3077583271550214,1.0,0.0,0.0,1.0,0.0
243716,1.9806808117208508,1.8524885280197336,4.064739663193311,1.0,0.0,0.0,0.0,0.0
13409,21.40848530892833,0.2637275775369485,4.205208230191838,1.0,0.0,0.0,1.0,1.0
556142,0.7272118252909989,2.4867497842254145,0.0797827008130063,0.0,0.0,0.0,1.0,0.0
837451,17.90595034284817,1.145590879138823,0.3354564457424804,1.0,0.0,0.0,0.0,0.0
619238,1.3374320464401075,5.44674463139766,2.034258248794589,0.0,0.0,0.0,1.0,0.0
896070,4.156934817609841,2.737661524006396,0.5413555213333016,1.0,0.0,0.0,1.0,0.0
450256,9.621956500671438,13.174815447983988,2.7326838817596766,1.0,1.0,0.0,1.0,0.0
878944,6.015823206884398,9.366025305074585,1.0232755945484464,1.0,1.0,1.0,1.0,0.0
529841,12.861602097771584,33.45456479691811,0.4532832603808001,1.0,0.0,0.0,1.0,0.0
956864,37.28856828625773,1.3672439466572577,0.1698805092323758,1.0,0.0,0.0,0.0,0.0
714160,22.83092708270069,0.4974053850050353,0.8068656880241528,1.0,1.0,0.0,0.0,0.0
497924,19.51488459336756,17.943393698420216,5.098460539294262,1.0,0.0,0.0,1.0,1.0
754799,85.22914860944361,0.8901905859362467,0.3069028021403747,1.0,0.0,1.0,1.0,0.0
101,9.59840134057398,0.4545563461632137,6.084828700634962,1.0,0.0,0.0,1.0,1.0
884410,6.117238292020791,0.1802309947194152,1.0650299907997018,1.0,0.0,0.0,1.0,0.0
243771,2.6862216856919483,0.2120452101616555,4.414875405940313,1.0,1.0,0.0,0.0,0.0
543217,6.308043442925855,0.8467546100043319,2.796517299730409,1.0,0.0,0.0,1.0,0.0
538422,14.979728491024048,0.1399338059260819,0.3353987776596323,1.0,0.0,0.0,1.0,0.0
356827,1.4697829413447348,1.070098625649104,0.6511514182595872,0.0,1.0,0.0,1.0,0.0
632518,31.139916625283277,0.1703352679763112,2.207939050467827,1.0,0.0,0.0,0.0,0.0
664484,9.98360382739399,0.0258307918646662,1.4095877852515986,1.0,1.0,0.0,1.0,0.0
664923,7.248529381735808,1.9824379477386875,0.0787177290958991,1.0,1.0,0.0,0.0,0.0
672697,3.766899549999045,4.841844140185016,0.3146876654148666,1.0,0.0,0.0,0.0,0.0
273148,10.373019323786492,0.8055465124993906,0.4683555610657228,1.0,0.0,0.0,1.0,0.0
150817,78.2626484015507,0.9425501105693078,0.5314222317784231,1.0,0.0,0.0,0.0,0.0
278426,14.462778151197968,0.2979022775714816,1.518449062255025,1.0,1.0,0.0,0.0,0.0
49863,17.668163421641058,2.3519183500824954,3.085108234431022,1.0,0.0,1.0,1.0,0.0
958034,2.5084525670642983,2.5313049930319664,0.6204202108733365,1.0,0.0,0.0,1.0,0.0
539807,0.8461100988025325,3.363593966359572,1.3831483254184351,0.0,0.0,0.0,1.0,0.0
344560,7.354348464419647,1.122942721238959,1.5075747310946743,1.0,0.0,0.0,0.0,0.0
691910,3.844597516121908,1.5939365786741495,0.3374388092072772,1.0,1.0,0.0,0.0,0.0
723262,2.788714642729699,0.4390844351376199,2.711449450407089,1.0,0.0,0.0,0.0,0.0
493336,27.24465267556381,0.1430452889704604,1.2622623847749952,1.0,0.0,0.0,1.0,0.0
322200,0.5824383703299896,0.2015892009472513,0.5928125988146523,0.0,0.0,0.0,1.0,0.0
271560,4.906346223457372,0.5424488757504274,0.5978610681836621,1.0,0.0,0.0,0.0,0.0
799384,5.947520740053087,5.026480627373351,0.0426011259516509,1.0,0.0,0.0,1.0,0.0
912099,1.0750986170927663,6.3647626483345805,0.9064788259426052,0.0,0.0,0.0,1.0,0.0
949749,3.847932397061423,0.8636072511767694,0.7977422136647072,1.0,0.0,0.0,1.0,0.0
402821,7.289963650561219,1.5448173278319075,0.837656350327979,1.0,0.0,0.0,1.0,0.0
310840,2.872829643083996,1.5625075146203675,0.6033571874767047,1.0,0.0,0.0,1.0,0.0
803881,3.868144259166594,1.6045490268534497,0.1201472038225077,1.0,1.0,0.0,1.0,0.0
972627,7.757954882936271,0.0814852578277654,2.311788755756127,1.0,0.0,0.0,1.0,0.0
816793,2.1143444923644124,1.0138460855621692,0.6795539971087997,1.0,1.0,0.0,0.0,0.0
283035,39.93314961328282,2.292291561965811,1.685262629238304,1.0,0.0,0.0,1.0,0.0
385174,145.97558350803376,4.960685463036032,0.5966752351757194,1.0,0.0,0.0,1.0,1.0
733898,95.2689146692084,0.0797943537694093,0.8121101362530138,1.0,1.0,0.0,1.0,0.0
664773,0.9809414824107228,0.1310423218752839,0.101815837843219,0.0,0.0,1.0,0.0,0.0
497698,12.57944993184031,62.176282635272585,0.1483804111246071,1.0,0.0,0.0,0.0,0.0
97467,23.3175212407577,1.3132662243698014,1.1920036722771234,1.0,1.0,0.0,0.0,0.0
874205,11.314018281689536,3.003850268237556,1.8137495142109803,1.0,0.0,0.0,1.0,0.0
394455,20.45407217156175,1.2725441463432996,2.6790863552792707,1.0,0.0,0.0,1.0,0.0
876691,24.599731299460725,1.104526638591936,0.4874213447294654,1.0,0.0,0.0,1.0,0.0
985043,5.708927553694271,4.895309823294269,2.9260409287268336,1.0,1.0,0.0,1.0,0.0
587859,11.713308549582178,0.031653918973126,8.945923935164194,1.0,1.0,0.0,1.0,1.0
642817,10.184782868428329,0.4962169812611792,0.3775530785265025,1.0,1.0,0.0,1.0,0.0
469161,9.369494238920796,0.1377654378482252,1.6710650601865946,1.0,1.0,0.0,1.0,0.0
264785,7.103764919006967,1.136609815022258,0.3079703414100486,1.0,1.0,0.0,0.0,0.0
193045,43.15965124485966,0.4592349557269696,0.4387236900499268,1.0,0.0,0.0,1.0,0.0
385844,8.768529144170609,0.8282289534694587,1.1027872772374545,1.0,0.0,0.0,0.0,0.0
645514,4.246716038644949,0.44031472445748,1.652080235060598,1.0,1.0,0.0,0.0,0.0
543023,3.480501378777995,0.0609488568880295,3.2674821763363173,1.0,0.0,0.0,1.0,0.0
240287,18.24237290864557,1.0992300011134366,2.1397231276534523,1.0,1.0,0.0,0.0,0.0
615674,1.6584573940903204,15.511998506101436,1.2937572835396702,0.0,1.0,0.0,0.0,0.0
891023,19.635570490537763,2.6413034400545583,2.128010537930756,1.0,0.0,0.0,0.0,0.0
704097,12.021612088771173,0.5178313884649548,1.1187639946023045,1.0,0.0,1.0,1.0,0.0
719323,19.07667447099972,0.0215412955433578,0.4083127786789096,1.0,0.0,1.0,1.0,0.0
894524,19.82891668536596,2.7457825576075297,4.110763490871799,1.0,1.0,0.0,1.0,1.0
441516,9.776010172885472,0.0032790776586841,2.4622588412564306,1.0,1.0,0.0,0.0,0.0
399953,86.56222033901744,0.6973938769234608,4.859263607261706,1.0,1.0,0.0,1.0,1.0
502823,2.173776493321922,0.0651382606072557,1.0530872493572083,1.0,0.0,0.0,1.0,0.0
107826,0.6332937169245262,0.3119551602965304,0.8031793511482292,0.0,0.0,0.0,0.0,0.0
912599,1.4917613485776622,0.1337297357612986,1.1384224967987586,0.0,0.0,0.0,1.0,0.0
168354,4.258825861911768,3.727933800652021,0.562583669417327,1.0,0.0,0.0,1.0,0.0
270852,8.764531033107799,0.0049135030412006,3.838296966470506,1.0,1.0,0.0,0.0,0.0
278171,2.6404307870633708,4.759445693651123,1.153029662363599,1.0,1.0,0.0,1.0,0.0
537926,23.99929775071201,1.1210140820487426,1.165507202092006,1.0,1.0,0.0,1.0,0.0
410262,12.45159143912945,3.7778292550279096,1.1566564377205788,1.0,1.0,0.0,1.0,0.0
774493,29.913977447197794,1.4303952297777651,1.5004191220309755,1.0,0.0,0.0,0.0,0.0
157274,115.10927957526415,3.167243001144979,0.7219133063790553,1.0,0.0,0.0,1.0,1.0
171047,8.518224459543216,2.2836508104799846,0.2088920793884,1.0,1.0,0.0,1.0,0.0
600235,2.130866592536792,9.11069472034451,0.4391458115013391,1.0,1.0,0.0,1.0,0.0
945790,26.43125852870402,0.6713847766838306,0.4523633936512106,1.0,1.0,0.0,1.0,0.0
812496,17.139884812560695,0.6038131479705601,1.3122422758329582,1.0,1.0,1.0,0.0,0.0
758530,19.62540191833955,1.3550136162340054,0.6087189950836862,1.0,1.0,0.0,1.0,0.0
834141,2.3565808739669207,0.1230315815438228,3.095821518966216,1.0,1.0,0.0,1.0,0.0
192780,3.608838893967004,7.008554694841612,2.290293490219711,1.0,1.0,0.0,0.0,0.0
429527,6.9939218571771375,0.9615927274982896,2.0739431989607624,1.0,0.0,0.0,1.0,0.0
604287,20.96343712723844,16.222660619850046,0.8527057063597624,1.0,0.0,0.0,1.0,0.0
484508,8.085921782213935,14.294763720804928,1.4936663686658211,1.0,0.0,0.0,1.0,0.0
404167,4.684503321231793,2.4354678532657315,0.9994387298429124,1.0,0.0,0.0,0.0,0.0
952336,40.25998099555116,4.8654446069940605,0.8230997469827027,1.0,0.0,0.0,0.0,0.0
985640,83.2769627094261,0.2167491770003261,0.7843816115548318,1.0,0.0,0.0,1.0,0.0
201624,33.988624409557104,1.6468562720980484,1.1158751611159432,1.0,0.0,0.0,1.0,0.0
262230,9.01024038811832,0.4898120657773097,0.4912196205937285,1.0,0.0,0.0,0.0,0.0
150650,1.599285130539253,0.1907071209620365,0.7300112356729128,0.0,0.0,0.0,1.0,0.0
616731,14.80074757257499,4.2524669200510825,0.3702704449880056,1.0,0.0,0.0,1.0,0.0
7179,2.261527782801925,0.3958962543975743,2.8603529123964204,1.0,0.0,1.0,1.0,0.0
616798,8.765888269801742,0.5592602067738981,1.2566129938925952,1.0,0.0,0.0,0.0,0.0
639294,4.599499916562836,0.2462707633644748,0.6510966284267403,1.0,0.0,0.0,1.0,0.0
542172,37.55678957675917,0.2940263580915855,1.2328298115365677,1.0,0.0,0.0,1.0,0.0
766673,2.394227704264579,2.4628662815082016,0.5833938652201837,1.0,1.0,0.0,1.0,0.0
306675,18.986342000720946,0.3302645538818773,1.1763220380295116,1.0,1.0,0.0,1.0,0.0
187965,5.061180247058524,1.0090668314432878,0.1341337809821943,1.0,0.0,0.0,1.0,0.0
289012,6.769410867121487,1.0117070833102308,1.1406523573483056,1.0,1.0,0.0,1.0,0.0
819254,55.169132093218224,0.5321197749212142,1.135320087318027,1.0,1.0,0.0,0.0,0.0
934834,17.636386290009764,0.3414739789807662,2.5021236166393708,1.0,0.0,0.0,1.0,0.0
697594,8.237392084213491,0.0892105881886811,0.3070154854721423,1.0,1.0,0.0,1.0,0.0
482117,4.417567076456205,35.61781152357071,0.2032270501031533,1.0,0.0,0.0,1.0,0.0
451192,11.452712106183233,3.5636201687029585,1.9103140417796205,1.0,0.0,0.0,1.0,0.0
778866,72.59331717789023,0.3665340513510638,0.4117495700386056,1.0,1.0,0.0,0.0,0.0
969588,4.8010535136253365,0.1136017521984262,0.133483329402782,1.0,0.0,0.0,1.0,0.0
656957,15.060669525052743,7.614837630329903,0.2428099818597905,1.0,0.0,0.0,0.0,0.0
230593,33.86953461938938,4.304239489912916,1.0526826109712966,1.0,0.0,0.0,1.0,0.0
737587,14.254971808907484,1.9377637688790448,6.314233972713009,1.0,1.0,0.0,1.0,1.0
637442,1.5456836008921573,15.35806139442752,0.4712541769037185,0.0,1.0,0.0,0.0,0.0
334036,5.051501938186118,0.1619136749138922,1.7262221081281035,1.0,0.0,0.0,1.0,0.0
81720,2.023127489047184,28.57351348543573,0.5769935728627954,1.0,0.0,0.0,1.0,0.0
28008,7.082174529154068,0.3384165403320598,6.980615470042631,1.0,1.0,0.0,0.0,0.0
927514,5.811076670249967,0.5900696694947891,0.6823757864319506,1.0,0.0,0.0,1.0,0.0
402491,13.408225487259507,0.4657917188958599,1.9010155011997585,1.0,0.0,0.0,0.0,0.0
166111,2.759602089431219,0.0775541383547887,0.3941239578269928,1.0,0.0,0.0,0.0,0.0
301621,104.41324889638048,2.919801898184256,0.5724531730297492,1.0,0.0,0.0,1.0,1.0
458837,4.404696855277615,1.1101246085999592,0.9123287598873112,1.0,0.0,0.0,0.0,0.0
103112,12.596757135932403,0.036737760231894,0.895947164074976,1.0,1.0,0.0,1.0,0.0
863680,10.723105074173548,0.4829881244375897,1.3756354623783142,1.0,0.0,0.0,0.0,0.0
770443,32.31313806059353,7.168005468604106,1.384199220088443,1.0,0.0,0.0,1.0,0.0
318074,2.12247723353678,0.672714158540225,6.141109825704424,1.0,1.0,0.0,0.0,0.0
182118,18.689276820123883,0.7037514733665817,1.763285268920004,1.0,1.0,0.0,1.0,0.0
807061,32.67936990409257,1.5865325687003995,2.1787046650321438,1.0,0.0,0.0,1.0,0.0
584176,4.516220727109772,6.775331737478213,0.1294360225139518,1.0,1.0,0.0,0.0,0.0
456273,4.887525245829859,0.8812037417484531,0.6793820845603299,1.0,1.0,0.0,1.0,0.0
985217,1.7008782385391017,3.0420884626835285,0.562361584409029,0.0,0.0,1.0,0.0,0.0
121032,15.452144538148742,0.4717371431110839,0.555789724810484,1.0,0.0,0.0,1.0,0.0
223854,13.918095741140974,3.134012799852069,0.1175183290501948,1.0,0.0,0.0,1.0,0.0
661860,11.149978581521223,0.060862215474025,0.8874807161795389,1.0,1.0,0.0,1.0,0.0
523721,1.3605448435023435,0.2007675226461657,2.475745940687947,0.0,0.0,0.0,0.0,0.0
837829,28.48680566959196,12.202710539379384,0.9340378602149596,1.0,0.0,0.0,0.0,0.0
511763,6.576350201425546,3.702032796378045,0.6350325012461068,1.0,0.0,0.0,0.0,0.0
540280,8.94864849717067,5.9567377068818095,0.198870402951983,1.0,1.0,0.0,0.0,0.0
835692,1.959822829349849,1.817127586621557,1.180067387510178,1.0,0.0,0.0,0.0,0.0
600115,10.362266937845652,0.0394861020998253,1.1519125715630694,1.0,0.0,0.0,1.0,0.0
430114,4.732408674607743,2.146050695693217,0.2470594072732511,1.0,1.0,0.0,1.0,0.0
612180,11.11076960647122,0.56946769973808,0.2834225191255251,1.0,0.0,0.0,1.0,0.0
246755,7.868610140633269,4.387629011247934,2.1928721217109786,1.0,1.0,0.0,0.0,0.0
18911,43.4665940156106,6.742444936740004,2.9501639244001336,1.0,1.0,0.0,1.0,0.0
127646,12.17896025883192,1.8566911083800164,1.5673269602455298,1.0,0.0,0.0,1.0,0.0
959296,9.249313815902704,1.470269820645666,0.5484881678263636,1.0,1.0,0.0,0.0,0.0
875233,23.852704341833668,0.9974408228983888,0.3623718329390373,1.0,0.0,0.0,0.0,0.0
296031,4.168050555030582,4.979857747346299,0.4156425518159095,1.0,0.0,0.0,0.0,0.0
200662,14.74772471077478,0.3793137435220511,0.1190046797851862,1.0,0.0,0.0,1.0,0.0
29281,22.26120534797855,0.298537415862434,2.687295411462174,1.0,1.0,0.0,0.0,0.0
942775,1.610573903031334,5.944638298693136,4.884023791915991,0.0,0.0,0.0,1.0,1.0
271957,2.088499665506379,0.0805223443583838,3.723378339866712,1.0,1.0,0.0,1.0,0.0
66930,135.34707999712847,6.341418328142342,1.6826893540342662,1.0,0.0,0.0,1.0,1.0
829741,2.113235275703849,0.2618882259060034,2.6818057003783284,1.0,0.0,0.0,1.0,0.0
846093,13.44878182741948,4.944003138948736,3.362834749561991,1.0,0.0,0.0,1.0,0.0
987412,6.004629578277684,0.0516337219502405,7.693506279635693,1.0,0.0,0.0,0.0,0.0
496006,1.8921870492662416,0.0396398405603398,0.1781939451112557,0.0,1.0,0.0,1.0,0.0
116580,12.361150467462792,5.124299654901399,1.350278587661247,1.0,1.0,0.0,0.0,0.0
756256,2.0069407768917173,1.0414238244291565,3.3829359469267586,1.0,0.0,0.0,0.0,0.0
